#,#,#
21626.46,0.5335,0.5104
21740.78,0.5318,0.516
21855.05,0.5294,0.5145
21969.33,0.5241,0.5198
22083.51,0.532,0.5227
22197.83,0.5394,0.518
22312.1,0.5307,0.5393
22426.37,0.533,0.5213
22540.65,0.5339,0.5185
22654.92,0.5235,0.5097
22769.24,0.525,0.5066
22883.52,0.5254,0.5086
22997.79,0.5162,0.5054
23111.97,0.5204,0.5167
23226.3,0.5178,0.5134
23340.57,0.5205,0.5097
23454.85,0.5209,0.5104
23569.07,0.5212,0.5119
23683.36,0.5245,0.5344
23797.64,0.5274,0.5178
23911.91,0.5334,0.5185
24026.18,0.5165,0.5001
24140.4,0.5081,0.4993
24254.66,0.505,0.4987
24368.88,0.5107,0.488
24483.2,0.5109,0.49
24597.48,0.5042,0.4959
24711.76,0.5002,0.5033
24826.04,0.5029,0.4963
24940.26,0.5116,0.4964
25054.54,0.5127,0.4986
25168.87,0.5123,0.4956
25283.15,0.5175,0.5033
25397.33,0.5134,0.4987
25511.66,0.5159,0.5157
25625.93,0.5118,0.4992
25740.14,0.5088,0.4938
25854.43,0.5071,0.4875
25968.7,0.5062,0.489
26082.98,0.5009,0.5032
26197.26,0.5032,0.4851
26311.59,0.5055,0.503
26425.86,0.5055,0.4921
26540.13,0.5059,0.4888
26654.33,0.5037,0.4968
26768.64,0.5125,0.4878
26882.92,0.5035,0.488
26997.24,0.4941,0.4938
27111.51,0.5053,0.4977
27225.79,0.5002,0.4855
27340.06,0.5069,0.4827
27454.33,0.4993,0.482
27568.62,0.4907,0.4791
27682.86,0.4958,0.4844
27797.07,0.5041,0.486
27911.38,0.5006,0.5051
28025.7,0.5016,0.4843
28139.92,0.4992,0.5182
28254.2,0.4998,0.4912
28368.48,0.5088,0.4875
28482.66,0.5108,0.4927
28596.98,0.5096,0.4922
28711.18,0.5087,0.5087
28825.43,0.5196,0.502
28939.68,0.5149,0.517
29053.96,0.5181,0.4998
29168.15,0.5148,0.5299
29282.38,0.5224,0.5064
29396.66,0.5165,0.5087
29510.94,0.5206,0.5022
29625.21,0.519,0.5024
29739.49,0.5145,0.5113
29853.77,0.5138,0.5054
29968.04,0.5224,0.5045
30082.32,0.52,0.5038
30196.54,0.5208,0.5129
30310.83,0.5195,0.5165
30425.05,0.5278,0.502
30539.37,0.5161,0.5309
30653.58,0.517,0.5008
30767.81,0.5224,0.4971
30882.04,0.5175,0.4986
30996.32,0.5112,0.4994
31110.64,0.5193,0.5032
31224.92,0.5099,0.5018
31339.19,0.5113,0.4995
31453.46,0.5134,0.4936
31567.78,0.5105,0.5052
31682.01,0.5179,0.4919
31796.27,0.5071,0.5323
31910.53,0.5097,0.5034
32024.81,0.5119,0.4937
32139.04,0.517,0.5044
32253.24,0.5069,0.4854
32367.51,0.5025,0.5284
32481.76,0.51,0.4855
32596,0.504,0.4921
32710.26,0.505,0.5018
32824.44,0.502,0.4971
32938.7,0.5054,0.5366
33052.99,0.5171,0.5066
33167.27,0.5103,0.4923
33281.44,0.5021,0.4938
33395.77,0.5113,0.4877
33510.04,0.5056,0.4962
33624.32,0.5086,0.5006
33738.59,0.5108,0.4949
33852.86,0.5149,0.5275
33967.18,0.5162,0.4969
34081.45,0.5116,0.5057
34195.72,0.5119,0.5253
34310.05,0.525,0.5071
34424.36,0.5253,0.504
34538.64,0.5185,0.4968
34652.92,0.5201,0.497
34767.19,0.5117,0.5099
34881.5,0.5115,0.4937
34995.77,0.5053,0.4831
35110.04,0.4983,0.486
35224.32,0.501,0.489
35338.59,0.5061,0.5102
35452.77,0.5029,0.4982
35566.99,0.5089,0.5166
35681.31,0.5139,0.4956
35795.53,0.5,0.486
35909.8,0.5006,0.4978
36024.06,0.5074,0.4933
36138.34,0.5142,0.4964
36252.61,0.5087,0.5016
36366.88,0.5152,0.4996
36481.15,0.521,0.5269
36595.47,0.5178,0.5018
36709.79,0.5172,0.5005
36824.1,0.5152,0.5014
36938.41,0.5153,0.5011
37052.68,0.5174,0.5152
37166.93,0.5051,0.4925
37281.2,0.5101,0.4929
37395.43,0.5128,0.4904
37509.7,0.5146,0.4939
37623.95,0.5062,0.5083
37738.14,0.5125,0.5037
37852.42,0.5104,0.4955
37966.67,0.5147,0.5016
38080.85,0.5148,0.4957
38195.16,0.5068,0.4998
38309.43,0.5097,0.4934
38423.7,0.5136,0.515
38537.93,0.5064,0.4906
38652.24,0.5121,0.4973
38766.43,0.5051,0.5076
38880.7,0.5064,0.4926
38995,0.5068,0.4937
39109.27,0.504,0.4888
39223.58,0.5117,0.4961
39337.9,0.5095,0.4855
39452.22,0.5025,0.5117
39566.54,0.501,0.4835
39680.85,0.5052,0.4797
39795.12,0.495,0.4779
39909.39,0.4905,0.472
40023.66,0.4911,0.4817
40137.93,0.4947,0.4759
40252.21,0.4879,0.4802
40366.48,0.492,0.4712
40480.69,0.4877,0.4807
40594.91,0.4867,0.4851
40709.19,0.4943,0.4959
40823.45,0.4937,0.4793
40937.69,0.4959,0.519
41051.96,0.4956,0.49
41166.2,0.507,0.4818
41280.45,0.4978,0.4858
41394.69,0.5016,0.4848
41508.98,0.4976,0.4988
41623.21,0.5011,0.48
41737.52,0.4919,0.504
41851.79,0.5013,0.4845
41966.07,0.4954,0.4831
42080.38,0.4991,0.5012
42194.65,0.4902,0.4774
42308.92,0.4915,0.4783
42423.19,0.4939,0.4966
42537.46,0.5048,0.4832
42651.73,0.4953,0.4847
42765.93,0.4944,0.4833
42880.18,0.4978,0.4804
42994.46,0.4998,0.4948
43108.71,0.4971,0.4922
43222.9,0.5006,0.492
43337.18,0.5065,-4.145
43451.45,0.5059,0.4898
43565.69,0.5043,0.5045
43679.94,0.5043,0.498
43794.19,0.5133,0.4935
43908.43,0.5025,0.5036
44022.68,0.5088,0.4965
44136.93,0.5031,0.4973
44251.18,0.5125,0.4944
44365.43,0.5031,0.4882
44479.68,0.4998,0.4892
44593.95,0.4981,0.4783
44708.22,0.4936,0.4894
44822.43,0.5012,0.4832
44936.72,0.4915,0.5092
45051.04,0.5108,0.4902
45165.36,0.5068,0.4873
45279.68,0.4977,0.5036
45394,0.5005,0.4924
45508.26,0.5034,0.4889
45622.54,0.5025,0.4946
45736.75,0.5102,0.4861
45850.98,0.5081,0.5041
45965.3,0.5032,0.4974
46079.55,0.5124,0.4935
46193.82,0.5103,0.4949
46308.15,0.5061,0.4816
46422.47,0.5043,0.4981
46536.73,0.503,0.488
46650.93,0.5079,0.5167
46765.2,0.5046,0.4986
46879.43,0.5084,0.4979
46993.68,0.5123,0.4992
47107.95,0.5086,0.4996
47222.22,0.5093,0.5063
47336.47,0.517,0.4978
47450.75,0.5073,0.4946
47565.03,0.5156,0.5085
47679.27,0.511,0.4978
47793.45,0.5078,0.4963
47907.77,0.5102,0.499
48022.04,0.5113,0.5191
48136.32,0.5213,0.5049
48250.52,0.5168,0.4988
48364.76,0.5185,0.5055
48479.05,0.521,0.5007
48593.33,0.5167,0.5129
48707.52,0.5122,0.5011
