#,#,#
379.41,0.3221,0.3251
495.7,0.3247,0.3179
611.92,0.3234,0.315
728.18,0.3199,0.3217
844.51,0.3241,0.3259
960.76,0.3247,0.3214
1077.04,0.3329,0.3349
1193.3,0.3352,0.3333
1309.51,0.3412,0.3342
1425.73,0.3459,0.3432
1542.07,0.3515,0.3515
1658.34,0.3549,0.3535
1774.55,0.3621,0.3604
1890.8,0.3663,0.3618
2007.06,0.3798,0.3748
2123.35,0.3852,0.3806
2239.59,0.3903,0.3905
2355.91,0.3979,0.401
2472.16,0.4076,0.4055
2588.43,0.418,0.416
2704.74,0.4263,0.4263
2821.02,0.441,0.4334
2937.28,0.4483,0.4454
3053.47,0.4631,0.4625
3169.76,0.4716,0.476
3285.97,0.4843,0.4815
3402.17,0.5031,0.4969
3518.37,0.5146,0.5085
3634.61,0.5283,0.5267
3750.85,0.5392,0.5329
3867.04,0.5511,0.5562
3983.25,0.5709,0.566
4099.48,0.5837,0.5786
4215.77,0.595,0.5986
4331.97,0.6181,0.6174
4448.2,0.6329,0.6324
4564.49,0.6416,0.649
4680.78,0.6597,0.6696
4797.04,0.6749,0.674
4913.32,0.6974,0.6913
5029.55,0.7224,0.718
5145.75,0.729,0.7366
5261.95,0.7494,0.7385
5378.22,0.7602,0.7679
5494.5,0.789,0.7849
5610.82,0.8002,0.8058
5727.11,0.8223,0.815
5843.42,0.8406,0.8456
5959.74,0.8664,0.8579
6075.95,0.8823,0.8764
6192.25,0.9038,0.8944
6308.55,0.9128,0.9216
6424.79,0.9355,0.9359
6541.07,0.9717,0.9574
6657.36,0.9911,0.9786
6773.59,1.0118,1.0054
6889.79,1.028,1.0258
7006.06,1.0515,1.0367
7122.26,1.0621,1.0734
7238.51,1.0829,1.0808
7354.73,1.0943,1.077
7471.01,1.11,1.1139
7587.27,1.1277,1.1238
7703.59,1.1319,1.1353
7819.83,1.1385,1.1236
7936.11,1.1355,1.1087
8052.41,1.1485,1.1283
8168.66,1.1493,1.1179
8284.93,1.1479,1.1011
8401.21,1.1356,1.1196
8517.54,1.1358,1.1042
8633.84,1.1328,1.1267
8750.14,1.14,1.1136
8866.44,1.1421,1.1155
8982.74,1.1323,1.1088
9099.04,1.1424,1.1074
9215.35,1.1266,1.111
9331.65,1.1344,1.0954
9447.96,1.1235,1.1009
9564.28,1.1306,1.097
9680.48,1.1177,1.0915
9796.78,1.1107,1.0845
9913.1,1.1223,1.1014
10029.32,1.1169,1.0985
10145.56,1.1145,1.0897
10261.8,1.1146,1.094
10378.05,1.1118,1.0872
10494.25,1.0933,1.0827
10610.47,1.1003,1.0695
10726.69,1.1066,1.0806
10843,1.1065,1.0805
10959.3,1.1008,1.0769
11075.61,1.0972,1.0914
11191.91,1.0891,1.0669
11308.21,1.1039,1.0711
11424.47,1.1027,1.0743
11540.75,1.0872,1.0497
11656.99,1.0817,1.0611
11773.26,1.082,1.0681
11889.57,1.0834,1.0705
12005.8,1.0836,1.0577
12122.08,1.0915,1.0483
12238.38,1.0784,1.0687
12354.69,1.0699,1.0563
12471,1.0755,1.046
12587.3,1.0735,1.0551
12703.6,1.0797,1.0524
12819.92,1.0716,1.0528
12936.23,1.0694,1.0587
13052.53,1.0678,1.0368
13168.85,1.0721,1.0451
13285.16,1.0614,1.0409
13401.43,1.0652,1.0398
13517.72,1.0579,1.0269
13634,1.057,1.0542
13750.28,1.0538,1.048
13866.59,1.0563,1.032
13982.91,1.0595,1.0459
14099.23,1.0488,1.0213
14215.53,1.044,1.0472
14331.82,1.0485,1.0243
14448.12,1.0513,1.0316
14564.4,1.042,1.0286
14680.68,1.0497,1.0212
14796.98,1.0562,1.0251
14913.3,1.0358,1.0207
15029.55,1.0528,1.0348
15145.8,1.053,1.0175
15262,1.042,1.0056
15378.27,1.0371,1.0216
15494.52,1.0331,1.019
15610.78,1.0448,1.0156
15726.96,1.0383,1.0265
15843.19,1.0344,1.0127
15959.51,1.0259,1.0266
16075.73,1.0333,1.0174
16192,1.0301,1.0225
16308.32,1.0285,1.0186
16424.63,1.0291,1.0253
16540.95,1.0406,1.0126
16657.25,1.0362,1.0184
16773.56,1.0333,1.007
16889.82,1.0349,1.0193
17006.1,1.0324,1.0064
17122.42,1.0418,1.0114
17238.73,1.0222,1.0104
17355.03,1.0234,1.0109
