#,#,#
30.52,0.18545,0.18562
144.81,0.18764,0.18789
259.11,0.1899,0.19007
373.3,0.19226,0.1924
487.58,0.1946,0.19478
601.78,0.19705,0.19725
715.95,0.19955,0.19976
830.18,0.20222,0.20239
944.5,0.20489,0.20509
1058.73,0.20771,0.20791
1172.94,0.21287,0.21289
1287.15,0.21814,0.21831
1401.37,0.22368,0.22388
1515.7,0.22951,0.22965
1629.89,0.23551,0.23573
1744.2,0.24186,0.24205
1858.47,0.24854,0.24878
1972.74,0.25537,0.25572
2087.01,0.26249,0.26289
2201.33,0.27002,0.27018
2315.59,0.27756,0.27776
2429.87,0.28549,0.28569
2544.15,0.29362,0.29382
2658.47,0.30204,0.30226
2772.68,0.31069,0.31097
2886.95,0.31966,0.32022
3001.22,0.32896,0.32968
3115.45,0.33848,0.33923
3229.68,0.34833,0.34904
3343.93,0.35834,0.35942
3458.21,0.36868,0.36975
3572.39,0.37969,0.38049
3686.68,0.39047,0.39171
3800.93,0.40158,0.40289
3915.13,0.41332,0.41454
4029.43,0.42528,0.42649
4143.73,0.43758,0.43836
4257.95,0.4502,0.45077
4372.21,0.46304,0.46373
4486.42,0.47616,0.47665
4600.71,0.48942,0.48973
4715.03,0.50233,0.50256
4829.31,0.51547,0.51495
4943.59,0.5283,0.52784
5057.87,0.54108,0.53989
5172.09,0.55334,0.55219
5286.41,0.56532,0.56368
5400.69,0.57693,0.57543
5514.97,0.58777,0.58515
5629.2,0.59815,0.59598
5743.42,0.60753,0.60458
5857.71,0.61679,0.61255
5971.98,0.62537,0.61968
6086.21,0.63265,0.62629
6200.41,0.63921,0.63205
6314.68,0.64495,0.63702
6428.93,0.64981,0.64159
6543.13,0.65366,0.64501
6657.42,0.65661,0.64847
6771.68,0.65854,0.64997
6885.93,0.66099,0.65085
7000.28,0.66207,0.65169
7114.58,0.66254,0.65061
7228.87,0.66192,0.64972
7343.15,0.66113,0.64804
7457.43,0.66026,0.64695
7571.7,0.65868,0.64392
7685.99,0.65718,0.64286
7800.18,0.65505,0.63914
7914.5,0.65304,0.63759
8028.82,0.65021,0.63471
8143.15,0.64741,0.63209
8257.39,0.64453,0.62906
8371.66,0.64199,0.62611
